,No-1,No-2,No-3,No-4,No-5,No-6,Early-1,Early-2,Early-3,Early-4,Early-5,Early-6,Early-7,Early-8,Early-9,Early-10,Early-11,Early-12,Early-13,Early-14,Early-15,Early-16,Early-17,Early-18,Early-19,Early-20,Early-21,Early-22,Early-23,Early-24,Early-25,Early-26,Early-27,Early-28,Early-29,Early-30,Early-31,Early-32,Early-33,Early-34,Early-35,Early-36,Early-37,Early-38,Early-39,Early-40,Early-41,Early-42,Early-43,Early-44,Early-45,Early-46,Early-47,Early-48,Early-49,Early-50,Early-51,Early-52,Early-53,Early-54,Early-55,Early-56,Early-57,Early-58,Early-59,Early-60,Early-61,Early-62,Early-63,Early-64,Early-65,Early-66,Early-67,Early-68,Early-69,Early-70,Early-71,Early-72,Early-73,Early-74,Early-75,Early-76,Early-77,Early-78,Early-79,Early-80,Early-81,Early-82,Early-83,Early-84,Early-85,Early-86,Early-87,Early-88,Early-89,Early-90,Early-91,Early-92,Early-93,Early-94,Early-95,Early-96,Early-97,Early-98,Early-99,Early-100,Early-101,Early-102,Early-103,Early-104,Early-105,Early-106,Early-107,Early-108,Early-109,Late-1,Late-2,Late-3,Late-4,Late-5,Late-6,Late-7,Late-8,Late-9,Late-10,Late-11,Late-12,Late-13,Late-14,Late-15,Late-16,Late-17,Late-18,Late-19,Late-20,Late-21,Late-22,Late-23
Early-95,0.995103945255026,0.992405700714598,0.99219825594073,0.996189389432635,0.998796727235325,0.996376698737175,0.995710487147555,0.986386099586465,0.995515917193968,0.999244194503295,0.998096596909808,0.998712474988972,0.99777236561648,0.995094075690574,0.998277441321604,0.99876607435274,0.990423853871403,0.993618591927854,0.994580235536994,0.989535813861425,0.996927173436485,0.988861607020689,0.979550727682915,0.999369703526006,0.998659038380698,0.999705243118701,0.981488956232781,0.999640246147823,0.986591468494553,0.999946443922161,0.999658086015847,0.978082836668315,0.99241465363011,0.991767032777148,0.999364378877582,0.997568646451394,0.991206325308846,0.996838655430691,0.976344448008187,0.999640475160516,0.988334997965653,0.99567211147663,0.998476280826956,0.99633503793908,0.797357160608499,0.998903490624404,0.984258322184173,0.989200230897109,0.989120965315563,0.996560786650816,0.999603471860358,0.996927316267951,0.996767979280173,0.999776588598175,0.997129070320984,0.999730854828057,0.989812186157437,0.994560176986202,0.99581091445882,0.99901747268403,0.987773493604372,0.999621536476464,0.999353940590712,0.996252297046047,0.991001332236783,0.98187781839129,0.988460030621079,0.996465057768359,0.990306524708126,0.997962231013495,0.998532315720958,0.999242853517313,0.991316581094715,0.980891353352027,0.99690018328939,0.999046722581064,0.996383048472272,0.999372087108497,0.99538215360192,0.998339991663626,0.998700657759943,0.981743183745039,0.369077690654217,0.988544926548546,0.997932350575374,0.991500684801133,0.997168206635127,0.988298603453339,0.993365546678961,0.998804272025271,0.971540044739255,0.996045983693103,0.992811829798564,0.995881370384789,0.998236885151434,0.978993300299059,0.98896027266506,0.99877670065163,0.99943474232446,0.989893125332257,0,0.991215614352545,0.99129096547259,0.999026225272196,0.990606581407826,0.998145371806901,0.982545360829606,0.999687469627596,0.996909778137282,0.993241054607205,0.994718205652754,0.998168041022606,0.996667580259955,0.979647008874002,0.988759443710739,0.990107067140749,0.997370392029918,0.995719578561605,0.999764840556089,0.999825973720741,0.993537053596655,0.999757653409728,0.996216434490584,0.980813819816321,0.99859969628545,0.998187815741961,0.994099636747133,0.9995382920657,0.99114846481489,0.999140942399645,0.987841234622159,0.994516852715507,0.996427680424392,0.99983850773556,0.99324918104759,0.995097514688731,0.997099445279808,0.994430711408011
Early-96,0.99785329323666,0.996763736651874,0.996017233992963,0.998340430165638,0.99929000382926,0.99855596066673,0.974800399256237,0.990559203208567,0.998347220390219,0.995968490299821,0.998137815527034,0.998192847712573,0.997803087493274,0.973360612192885,0.996935912657449,0.999204491897487,0.998709969901808,0.988628336081993,0.998895895046511,0.996811121522726,0.972334823974901,0.998776548569174,0.998748493345016,0.999445180369321,0.998807716206362,0.999107533569153,0.881126197305204,0.999510073651356,0.996579006047514,0.999880456057612,0.999812616154259,0.994573179121084,0.985069007275552,0.999057156498778,0.999529098099845,0.998088419456792,0.994919554428917,0.998594473808626,0.987775695063113,0.99939474165202,0.992363814669038,0.997845434669375,0.999150831622137,0.995320275536579,0.893134389920559,0.99900362226718,0.9988454193111,0.993310028319122,0.996283822480576,0.998811342263863,0.999336637418112,0.999144709585278,0.996785910680234,0.999227923914556,0.996051485124389,0.999405187326449,0.99797152630136,0.994391496189647,0.99702520310804,0.999118900022208,0.981887930605179,0.998948235770836,0.998523780988639,0.998693048993437,0.994412825702529,0.763845453454667,0.998430984649792,0.996963018007911,0.997129711741965,0.999198915082105,0.997697776454416,0.999390995948793,0.926099922346431,0.836844442073276,0.993563660659645,0.999402575329704,0.99652194022314,0.998216807422114,0.995528643714424,0.989818624604567,0.997364599561416,0.996068994564469,0.9970447064159,0.9902726604793,0.998836922216964,0.993535560738686,0.998902629642313,0.997294250711451,0.999502346042722,0.993241881366326,0.711414339242399,0.99705777040992,0.997926126335065,0.998814982718465,0.998024073433744,0.994829156263618,0.993326636554948,0.99922037067884,0.99952271222584,0.998381102270803,0.991215614352545,0,0.988967832148105,0.998701562846516,0.99778759181653,0.999438090198006,0.997515184324138,0.99971193894761,0.996518584000644,0.996372353588269,0.995163577114073,0.999175105926226,0.998407434841615,0.830501259521231,0.995224443294188,0.9545393215533,0.998742611597076,0.998829873432809,0.997345588555917,0.999547979072659,0.993172200509908,0.999362526122524,0.99926279950968,0.49598769891657,0.998696010694294,0.998088867924683,0.998872791683126,0.999577165934296,0.997324025137239,0.998991046646809,0.624541395000936,0.995405910266082,0.998101696364859,0.999789789204478,0.997596867684623,0.998877276678915,0.998462795885448,0.940586791195015
Early-97,0.962880359408959,0.987045781499153,0.990106647369096,0.991567837785277,0.997928376256715,0.989573228038968,0.990214200333846,0.973231753594863,0.988308464377951,0.997385725920716,0.992945215703084,0.995515860887153,0.972109242407844,0.947030661316839,0.988335463456253,0.997846537832973,0.994957464923257,0.980569212322662,0.995283770144926,0.992730193166802,0.991486141607094,0.998243832686176,0.988707042066059,0.999471633656405,0.996604314679322,0.997835969588299,0.995122685104717,0.998149158249225,0.943749041488078,0.999403755847689,0.99949297584346,0.973382302625877,0.987899867540233,0.995197878074961,0.998094031109623,0.994891485868177,0.985510047844819,0.994326213371647,0.989370686522739,0.999664198202443,0.982708326379709,0.989402727445272,0.996970340378774,0.990158670359095,0.987700343945337,0.990285689683926,0.9895503063043,0.985436096467457,0.987133384254958,0.996017395746188,0.993883761266745,0.992029304805037,0.991425390122221,0.998029345477422,0.995062271484815,0.998406214210689,0.931255409357752,0.98330427156263,0.992379285693836,0.995540897757583,0.996016724779246,0.997719797228429,0.993801600829474,0.994796629841846,0.992502850078449,0.980564513568637,0.992867760718365,0.992335689735859,0.986545701828793,0.991626388060871,0.99536080146782,0.998294242627463,0.9863236084288,0.988217103026704,0.978235621632739,0.998271605316543,0.990057704999882,0.993578656198512,0.991300514925617,0.993900836897142,0.991888908238759,0.978953187325649,0.994702807407699,0.981657210772199,0.996517068342764,0.939123010663443,0.99864121734284,0.985128753824385,0.998281619314439,0.982790687491044,0.998317245827409,0.988713364737555,0.977606849694917,0.997337703952172,0.4998491619993,0.936990439174455,0.894868999387439,0.994369685889078,0.998114899689027,0.993068502171,0.99129096547259,0.988967832148105,0,0.998000054160872,0.989022461735762,0.995664183607549,0.986468011493385,0.996679216306496,0.99120218434959,0.990142536228332,0.975765046325046,0.995831373595455,0.994790000309383,0.979826310937527,0.96070089001258,0.972238806070683,0.995029938878977,0.991286685937436,0.979262592222888,0.998045985903693,0.975546343396226,0.99701513066977,0.989786835832402,0.995903376408012,0.996198836188876,0.999202405034874,0.988976434275643,0.996024496743494,0.976182029986373,0.995128332495942,0.947822348675799,0.986757519705656,0.99670196658354,0.99849416351667,0.985960473193675,0.992014345434238,0.994278015342178,0.987199238532792
Early-98,0.999831177398515,0.998981768666061,0.999396091612546,0.999392173289971,0.999872315175848,0.999162067000795,0.998981726359354,0.999284457629886,0.999377398592767,0.997382802685604,0.999000945626192,0.999326200762941,0.999472599159495,0.998775701926212,0.999527168136436,0.999821513542231,0.99970141538043,0.979601132299927,0.998984564222796,0.998665256673489,0.999081743507853,0.999749935527007,0.999085478049341,0.995220081882127,0.999364452332473,0.999885010900841,0.999865998895127,0.999866021429663,0.99640144991291,0.999957915290207,0.999901061494829,0.997716580537958,0.999109786964085,0.998338884704608,0.999285415041887,0.999060715364576,0.998563853102635,0.99905757049938,0.99717671778675,0.99972893738433,0.997990095603225,0.997456213095644,0.999144027331801,0.993641930344268,0.998503160674266,0.998854629168149,0.99917041572423,0.999580263427785,0.999113856351691,0.999088709600652,0.999604371283516,0.998970417414953,0.999394991603562,0.999893016583227,0.996787739224079,0.999309181281413,0.997913744185512,0.997680485523543,0.998861152426268,0.999071434919905,0.999171193961391,0.998538339138618,0.999743496016341,0.999039187433581,0.993293260306625,0.990005490790323,0.980610792119304,0.999785119773166,0.960950958894649,0.999514480220778,0.999715879776544,0.999649660652131,0.948408153377001,0.994729150340948,0.999237355255559,0.999567389708048,0.999018144999067,0.999660085304019,0.982342912447722,0.998685501367259,0.997424205214246,0.998438208553628,0.999410820311594,0.999433142569856,0.999036094589782,0.998334053332208,0.999753567604818,0.999421647350435,0.999768783578755,0.999779255634329,0.996196523045102,0.999556978083155,0.999270255806443,0.999587684960459,0.999267935714173,0.996835771418607,0.975041289880654,0.999083082633768,0.999444313598468,0.998945777688931,0.999026225272196,0.998701562846516,0.998000054160872,0,0.997499179872431,0.99950578440758,0.998439429171855,0.999762198742738,0.998017083972445,0.999131671611416,0.998115205820457,0.999474177577352,0.9990458930444,0.998037736158702,0.993965891851338,0.998986765052183,0.998986447264272,0.999029320453302,0.999746156833094,0.99949010762627,0.99730872987801,0.999488047768438,0.993619895837913,0.999099524730119,0.999067821093619,0.999815416677665,0.999036872532843,0.999138470503795,0.994984122844239,0.999977503585495,0.998943255902695,0.999538175595458,0.999238637097273,0.999267690186114,0.998974121508176,0.999814128042183,0.99660289238095,0.99867795278597
Early-99,0.997950023865663,0.988982024781027,0.993483891141542,0.990342792963882,0.998505252333645,0.993878468357149,0.995928033855081,0.994787805362557,0.994899552620593,0.999140687692384,0.979043864975576,0.985931250814372,0.997022088547622,0.99148425313151,0.992281883165704,0.986764206168687,0.997379010050695,0.998369905223903,0.925826250075519,0.991729838198809,0.99773970105521,0.998208186779271,0.993112178470023,0.999411807765119,0.982897404446883,0.998897360648755,0.997822540993495,0.997957185736038,0.9839583385083,0.999881916983253,0.999777895436625,0.980752693198111,0.996984534105004,0.995183916559969,0.985855078175604,0.962410090985466,0.98787400115979,0.932605855570929,0.992117946171544,0.999687715055548,0.992564198362169,0.980909718503202,0.99848055838935,0.993661853282146,0.990568958932816,0.923337646251944,0.996907367838536,0.998789903595805,0.998047971726888,0.981293988917366,0.998589422443935,0.966252145099652,0.996169519458969,0.998707609149503,0.99578030531579,0.992800258491253,0.963835021062715,0.997991646658078,0.994456923710336,0.992882520962981,0.997594685098187,0.999692548074644,0.998230095276689,0.970941268184586,0.974980580064102,0.989271701081712,0.997596818793623,0.99837671712645,0.97515604656332,0.994955056894873,0.999619912822221,0.992650308035204,0.995491458277993,0.995685388574694,0.994842244855192,0.98872190651318,0.974946764677026,0.998305139185316,0.995943582708878,0.999249956469416,0.996657123402098,0.974076159704421,0.986837365320304,0.986010824509181,0.983602807795831,0.990719529139212,0.995906833047481,0.99607018843478,0.998301444420812,0.999383232306428,0.998778886136878,0.998553238760056,0.997620503408198,0.992857854258288,0.99744545179747,0.976962118933298,0.980911228248873,0.932849002586296,0.992561567858954,0.982611309479179,0.990606581407826,0.99778759181653,0.989022461735762,0.997499179872431,0,0.997725254924752,0.98910564921691,0.997307090030139,0.875062564767143,0.982824272366577,0.991648969007369,0.999091254209939,0.986773402754068,0.975937965907247,0.984710095085834,0.997437120644556,0.930707045506544,0.92427042945128,0.999389484302842,0.998634488091691,0.986814372898086,0.995884325213549,0.968786960101988,0.992588940122781,0.997754777103979,0.999505962686589,0.996251442278025,0.997063556571271,0.987958497871084,0.999948330764427,0.993931663081478,0.997468994120571,0.984020212112269,0.998282022607604,0.993120061982695,0.996539718957802,0.919078061577474,0.996546264326125
Early-100,0.999650563021272,0.999596633336171,0.999697179425681,0.995692577679441,0.998594899751038,0.995250609819931,0.998562328030048,0.996938596284133,0.999698399431503,0.99986684145841,0.99150153766765,0.992335175456393,0.995978466500829,0.997469201860666,0.995740343264512,0.997622189533898,0.9986915244878,0.998959495773118,0.999023347842278,0.998856053617678,0.998435105453297,0.999756111861456,0.998693707600037,0.999702203824701,0.993236562031311,0.993545866655115,0.999766371817666,0.994830487197085,0.998391289191609,0.999703571952298,0.9997252086676,0.996212997746834,0.999624829655513,0.9987604476589,0.999069175750112,0.998915004043891,0.984346784751947,0.998981712433483,0.998264620675075,0.999913139388934,0.999591280350172,0.997760415567453,0.994954852863872,0.996916052061482,0.997784643347877,0.999114111382323,0.999633879307471,0.999447887902832,0.999494499676297,0.993770853992449,0.998749166249957,0.994430818593575,0.99959170875326,0.996494307615722,0.99966675934336,0.99973326223422,0.998047362989569,0.999605401475695,0.998679554443841,0.994379969446583,0.998913764205389,0.999853339988878,0.99901789995894,0.998799526499472,0.996401908278334,0.99872346210522,0.987172951513805,0.999806268273246,0.998553607992953,0.994029709976021,0.999243227963673,0.998838312474332,0.998842682947701,0.998823594301379,0.998324620743769,0.998989134952002,0.997594768072309,0.999466226743179,0.999713721321433,0.9997693094181,0.999845783347271,0.995436283904438,0.998926357469356,0.997379809828865,0.998631545625871,0.998523885697401,0.999023864739488,0.999188906030289,0.999831240349172,0.999647944771415,0.999182940327807,0.998429712884526,0.999584851247352,0.998726865048009,0.998742756470846,0.996329903517917,0.998330138149285,0.998517575916692,0.998869157125006,0.99356295731564,0.998145371806901,0.999438090198006,0.995664183607549,0.99950578440758,0.997725254924752,0,0.999740860028886,0.999307535202602,0.998780648901181,0.998236843041103,0.998830770608976,0.999723745878392,0.994586702132222,0.999274811618573,0.998829277183931,0.999342002901692,0.998903313239447,0.99562586102202,0.999891425871631,0.991828321064619,0.998507207985346,0.993042404101181,0.999094195857779,0.999157175868357,0.998783761190243,0.999773418656291,0.99550522517467,0.999078790023921,0.998949563140569,0.999942676522863,0.999481459347485,0.999060163353813,0.997905186674186,0.999650531256806,0.999718153743385,0.999064318536885,0.993497652769961,0.999584355919773
Early-101,0.99155945619442,0.987704972077989,0.989048232084768,0.971682908944485,0.9902073115458,0.972344077200758,0.988161389699816,0.922422254078069,0.974273757682795,0.998139218995596,0.995474369317978,0.997161413144397,0.987175480567581,0.991715024964541,0.996350825806534,0.9993398821286,0.989958206950646,0.983551504016547,0.996312244402694,0.991406017615038,0.989845443416968,0.991343363313099,0.995321046689878,0.999604852442503,0.998149823927772,0.999622650981017,0.996617519365862,0.999778253228043,0.977773761139642,0.999950876143912,0.999465030301249,0.974329553653179,0.97873973604983,0.985818823723624,0.998639854731284,0.998243088253995,0.983854132121317,0.997829506922823,0.977501567740659,0.999641883558147,0.990177634027084,0.990189635533552,0.998921256485617,0.992272467687132,0.870359658972806,0.978052784492301,0.929619170527926,0.997003539529444,0.811495439727997,0.998036906930457,0.995318206790485,0.998077512232134,0.99253641567175,0.999861360473979,0.996396748243167,0.999351139214868,0.992776958550101,0.996978933392877,0.881075780338039,0.995781544081351,0.994622251162384,0.997182723314231,0.996338113521174,0.998010243780644,0.995479848149727,0.979510384901335,0.807344866148975,0.995424793072255,0.993091186292379,0.995080306326773,0.995100839057997,0.999660172618305,0.996806416217492,0.973526377175392,0.993086833234508,0.998986805588458,0.996891166371909,0.996147123379913,0.990569014288452,0.999300537609845,0.977824257522812,0.965731976310985,0.999076624273787,0.980685865694875,0.99844828480624,0.991560341575952,0.999236748112463,0.851574429225029,0.991781890270994,0.94175505883572,0.986318593623101,0.99869294532125,0.996509116307533,0.999124985803016,0.996964065684094,0.970934857333867,0.984862203945043,0.998350607363928,0.999318469926066,0.984300590814733,0.982545360829606,0.997515184324138,0.986468011493385,0.998439429171855,0.98910564921691,0.999740860028886,0,0.999839294846045,0.928237919394966,0.995539501780364,0.997850366590641,0.963258456066906,0.997951056236081,0.97651727433331,0.988572618055544,0.992234565739119,0.99784253071913,0.99798928499809,0.978552185429877,0.999288027929457,0.985253681422318,0.998847226619492,0.993498194779941,0.983567463424544,0.99867285506424,0.998707870470993,0.998887603352327,0.998545002406049,0.978931598135999,0.996285609319807,0.990738438930791,0.997256611334366,0.99822323739506,0.998707455103385,0.923168126985833,0.99922683930207,0.997870460424698,0.992335534024572
Early-102,0.994518045710142,0.99950408312851,0.999709616109946,0.999760328619902,0.999946126749571,0.999387676006046,0.999314672671647,0.988869695406753,0.999687305401912,0.999830527115517,0.995859458336437,0.99732785040409,0.999367108850324,0.998787606940099,0.999256473378326,0.998423215180426,0.999817289563262,0.988355875272778,0.99896382959407,0.999539237018026,0.999910781562702,0.996685445504938,0.999280236988869,0.999737238469831,0.998719322857058,0.999262670461753,0.995315322431296,0.966076559033172,0.999376758398659,0.998726581798203,0.999911210887151,0.999233730161639,0.993484940621397,0.999763677996916,0.999350066013519,0.998899260525972,0.99913184756308,0.999042706896815,0.999673703809731,0.999847201675171,0.999841981664797,0.999275510666186,0.9997436786682,0.999055890656043,0.999320382326998,0.998875351309616,0.999852799875278,0.990371067305913,0.999830702802389,0.998691616128838,0.999179798269636,0.99859864461125,0.999652790834346,0.999175664630021,0.999805209428407,0.999633957726847,0.99495072503901,0.999659411036517,0.999113119682944,0.998525250245444,0.999308107797513,0.999915183759492,0.985658448715601,0.998835704270795,0.99810706406983,0.999706145077256,0.999726149448611,0.999764199848296,0.999736669487305,0.999281514530467,0.998594514457974,0.256304688389862,0.99897629699023,0.999671295504053,0.999429852264388,0.254377193733507,0.99913217942347,0.998950125766845,0.999710453250144,0.999966799555445,0.999906550014251,0.999172013506333,0.998864363868806,0.99551515765432,0.407877542706197,0.999437674089636,0.251977438177073,0.999797140738839,0.999909430944655,0.999707567720881,0.999889683369161,0.999434105026433,0.999724000695584,0.252895719697669,0.999407982162768,0.999524111751396,0.993776759709756,0.999057583040864,0.253095526059921,0.998008968446543,0.999687469627596,0.99971193894761,0.996679216306496,0.999762198742738,0.997307090030139,0.999307535202602,0.999839294846045,0,0.997625533313905,0.99974789902748,0.997755729682486,0.9998622812946,0.998857721020531,0.999660116254149,0.999631116243191,0.999890233191614,0.998701674341756,0.998858749047376,0.984880369438916,0.998943755611698,0.998055311771432,0.998626548078981,0.998371438039129,0.999635450260667,0.999628591935241,0.999953054067034,0.999416274684455,0.999335377946066,0.999405633523059,0.999967710655015,0.999670335467302,0.99721362353636,0.998967294975129,0.999850927817956,0.999642580868658,0.877360157770434,0.99870805204852,0.99980047568166
Early-103,0.999210479222286,0.994104099023418,0.998125430116871,0.992272024322179,0.999312811609623,0.968788137725543,0.998205216820465,0.992776319086189,0.836126338585442,0.998016446296881,0.966117151642627,0.970900673319923,0.995206046087737,0.991796090261174,0.991048833013056,0.985044029669891,0.999617657936986,0.982711180317502,0.668258644676895,0.99721557521561,0.999126608712826,0.997974679024151,0.981346995748988,0.999151887542101,0.977220292567355,0.997573810730654,0.99732030978354,0.996848452216929,0.995475195202026,0.999845294391056,0.999841046647179,0.996300781820032,0.9720151994518,0.999542165435599,0.98133272731693,0.942860164732258,0.992637592112669,0.693605028231194,0.998560752890843,0.999616016952779,0.995382878547306,0.980749975481501,0.995688178173988,0.992190629020714,0.997160309587594,0.922992470472215,0.990788112820263,0.995565084155262,0.998687979717889,0.953784875254983,0.99566123024924,0.929077870595711,0.998674710634241,0.998555435483178,0.996730714726382,0.997986344446725,0.979177414697041,0.995117477333105,0.731840626527031,0.989336110374558,0.998376882580227,0.995800370983374,0.996943158164749,0.869487559702168,0.956523552022197,0.980816141766857,0.998717796585622,0.983858900613913,0.996257772914004,0.994015997336366,0.961474705061204,0.993888930913536,0.998764821272364,0.997715007108539,0.996372460097942,0.990735635853646,0.955366130650413,0.998591637716548,0.99622770211776,0.999658107994459,0.974718218251023,0.994876972134899,0.95547494894915,0.974577499059816,0.980300866035371,0.995541857183032,0.993793464992806,0.99470358410597,0.999430904496378,0.996849103901554,0.999715439913266,0.995463268295673,0.998330674574863,0.971113885023329,0.997544155592062,0.997301230140453,0.994864508773772,0.705592435092134,0.99643867030971,0.967522684520894,0.996909778137282,0.996518584000644,0.99120218434959,0.998017083972445,0.875062564767143,0.998780648901181,0.928237919394966,0.997625533313905,0,0.998127313665442,0.99322835243983,0.99937192364588,0.962232457166718,0.996659316864988,0.997927925684744,0.996359570998289,0.863590403109891,0.891423327068868,0.981432295715827,0.998653578543551,0.982114595009775,0.995899942541116,0.952742195629524,0.99807185107171,0.99510730068337,0.999054248664932,0.985422300447677,0.991859514033852,0.993468032189504,0.997683897019585,0.995753107856241,0.99778606500514,0.95668674305738,0.998076100588805,0.992469191613667,0.993843353885829,0.838387491970218,0.998071613700748
Early-104,0.999384978687128,0.995363638673176,0.997224502146712,0.998689658551786,0.999724194350744,0.998717092116564,0.993999732935426,0.995869533967646,0.998910213778815,0.999139338644671,0.997900790563055,0.997546532127689,0.990866050929081,0.998495885097915,0.993099292279575,0.999167389100926,0.986619521488732,0.9822520208336,0.995879078967317,0.993633673450597,0.89724242465712,0.999473626215653,0.996744437047587,0.999747395120946,0.996438846265985,0.999118004863642,0.999472537249545,0.999080557904595,0.986921359007258,0.999811254513559,0.99930969375514,0.984352809685322,0.994256630999864,0.99773515033076,0.999752693972237,0.999677107705382,0.994995463824729,0.999627100418972,0.993029667217883,0.999809641049635,0.998240644477968,0.991939336768222,0.999290951556569,0.99512174796409,0.990850411210898,0.999113120556101,0.998245694544743,0.998912964394737,0.998012521647633,0.999031367494539,0.999003209775202,0.999069926824122,0.997104294569806,0.999530909490847,0.996922174657175,0.999838807563606,0.984192455798502,0.999251797381697,0.998255325706567,0.999068463959503,0.998082110516922,0.999133408378371,0.973981987353721,0.999714977685821,0.996608693203105,0.993727743488671,0.996620836160116,0.997220386314104,0.982064720261185,0.99760175889312,0.998253224250876,0.999614034526158,0.981754712067586,0.99633374642305,0.996793425638921,0.999285326333595,0.999223452040389,0.972041234597604,0.997694991045002,0.998648175538474,0.99307928232936,0.98332108869632,0.99950270228624,0.990613882751985,0.999030186127191,0.977866317577259,0.999728349622115,0.996270287006044,0.998913233140357,0.998668489461834,0.999332940884312,0.976741189598141,0.999202541844628,0.999527277147262,0.999017290880366,0.983849207900918,0.980383861535655,0.999543963660042,0.999564767642368,0.999054854979289,0.993241054607205,0.996372353588269,0.990142536228332,0.999131671611416,0.982824272366577,0.998236843041103,0.995539501780364,0.99974789902748,0.998127313665442,0,0.999049105113719,0.999337159614976,0.999364160704016,0.994990641011736,0.985157242179238,0.9974085888721,0.999314565613404,0.997996340505186,0.988100204458085,0.998730856062801,0.995990968081346,0.998887168178758,0.999575617938624,0.993242186984794,0.999424650237815,0.999334135196601,0.998984247128862,0.999559476349077,0.983141650878323,0.999558574924876,0.996074676350088,0.998216877846631,0.997875379685426,0.999791841628714,0.997615214796344,0.999758284443777,0.997881035161014,0.996057881742331
Early-105,0.990985501026003,0.998000191575237,0.982673450162365,0.9974495970657,0.999370713895895,0.997185098524586,0.996781580371494,0.980826779249246,0.492072138667665,0.999252171441101,0.992852547950985,0.993437628367562,0.978284477512317,0.959113770251472,0.991324857507016,0.994067217762691,0.998166579603031,0.997709493333399,0.994728019053629,0.996543165819118,0.999572608556776,0.999273442767902,0.93151833429962,0.998462755527616,0.993573588801227,0.998328475724434,0.991303464782476,0.998255830060496,0.988506956534297,0.99979404510207,0.999422163303738,0.993330952919308,0.995901865584647,0.999474018629339,0.995243939167748,0.996905105237929,0.994337154605143,0.995334205413261,0.996687812799383,0.999676203201526,0.996420888652623,0.998101755769699,0.997489839042812,0.994017283759048,0.996505169690548,0.996245360224939,0.90547496397049,0.998629176808077,0.997398487591415,0.992647625345409,0.997394235975485,0.98319620436778,0.996324326071128,0.998456717256301,0.999051526034446,0.998808945003387,0.964379003127745,0.992441579601815,0.99214966012584,0.997718835154548,0.998008561326974,0.998791590590078,0.996173975733448,0.990486318947049,0.988845137210212,0.996017018991701,0.998865341177309,0.984097113179857,0.996092961533675,0.987412598805824,0.996200416132535,0.993680447899474,0.998813662302188,0.997947203284749,0.986004609882195,0.993751531280965,0.972818358113095,0.996358750498373,0.993588476970358,0.996610683210015,0.995485791691183,0.994304142638885,0.990281177612079,0.990431271930958,0.994048670694799,0.987193127674776,0.99513510531645,0.999195467665636,0.999300835445157,0.991103191326702,0.999914910043452,0.993560069983307,0.99051522025894,0.991392282265704,0.996602674380923,0.972845737418021,0.973367968285619,0.996951780935099,0.996525924914305,0.993676260429784,0.994718205652754,0.995163577114073,0.975765046325046,0.998115205820457,0.991648969007369,0.998830770608976,0.997850366590641,0.997755729682486,0.99322835243983,0.999049105113719,0,0.999531075196773,0.993425816247079,0.991079271901934,0.580620484343336,0.998127704275507,0.990386912305829,0.978261878899445,0.997606520798674,0.994127421824048,0.99368316986755,0.989272854600492,0.997444288518893,0.999196592955834,0.998630121853717,0.999686118832464,0.772784334179062,0.99855014332412,0.996796108191692,0.9991128183926,0.9838989994302,0.667980613179944,0.992959777841549,0.999086429970594,0.975290377047519,0.740393847087181,0.99308381842621,0.996024022465147
Early-106,0.999664184078437,0.998940366568511,0.999284074644386,0.993840785016625,0.998744705621968,0.993940150647267,0.997774426262059,0.973301511900625,0.999098672066162,0.998022056363006,0.998929602058926,0.99909623879874,0.996163992567463,0.978985917892415,0.999844316568481,0.999653011913675,0.999462544310965,0.996890204365182,0.996686534658771,0.998950433229373,0.999234378443954,0.983528804583312,0.998801614875178,0.99979185351182,0.999569633713534,0.999874425766126,0.995629899368106,0.999882575658511,0.992511208571688,0.999960942718906,0.99990797532365,0.998141229437625,0.997842250596669,0.998492685047461,0.999724490188769,0.999736477416432,0.99276468795683,0.999435729687418,0.997891017455103,0.999827377385087,0.990784308441916,0.994131485822748,0.999517031952044,0.998751437803015,0.992244468593121,0.997878877789695,0.998098484309647,0.999064784352119,0.998219186038854,0.999487086596588,0.999695174582174,0.999656526017949,0.998358553114124,0.999901244599093,0.994505335238682,0.99977399083373,0.999139449123823,0.999379851014186,0.998770173684512,0.999525402756857,0.998184202993113,0.999696048876087,0.998514416202732,0.999704452601147,0.999395245773139,0.992387204468591,0.998147576628495,0.99860370657353,0.998147250932035,0.997215453800877,0.999154240432433,0.99968773323337,0.999686638430401,0.997231206962599,0.998268684914321,0.999791155066724,0.998337573269279,0.998856587998612,0.994927304407483,0.999872251123155,0.998884812595315,0.993277129625779,0.999395212727683,0.980676666491522,0.99778277891749,0.996740669487821,0.999749254706208,0.979050121831995,0.998418301549647,0.998764654787481,0.955691765918688,0.999072102616965,0.486570626845159,0.999684788655987,0.999434603462171,0.997099800583509,0.995008624329733,0.99969575136635,0.999798313148528,0.995021275042303,0.998168041022606,0.999175105926226,0.995831373595455,0.999474177577352,0.999091254209939,0.999723745878392,0.963258456066906,0.9998622812946,0.99937192364588,0.999337159614976,0.999531075196773,0,0.999639863704713,0.992397477970142,0.996793354821232,0.999461429224823,0.999211413047609,0.999661813294886,0.99949278952736,0.999890413518502,0.996396634314279,0.999893334128455,0.992045169797113,0.997726353395331,0.999812558802992,0.998373155086752,0.999745338279073,0.999777884060549,0.971661298461238,0.999421893677672,0.999400548517936,0.999541190848285,0.999663610212601,0.999878600135912,0.965661367524669,0.999807186558625,0.999541264244573,0.995515357773238
